text,level
6. 「わたし」はどうして雨の日好きですか でかける人が多いから 野菜やくだものがおいしいから くつやかばんがきれいになるから いつものけしきがきれいに見えるから,4
7.  ( …………. ) には何を入れますか。 雨がふらない日は天気がいい日だ 雨がふる日より風が強い日のほうが天気がいい 天気がいいか悪いかは風の強さではきめられない 天気がいいか悪いかは雨だけではきめられない,4
スミスさんとキムさんが、スポーツ教室の前で話しています。スミス「あ、キムサン。どの教室に入るかもうきめましたか。」キム「いいえ、まだ [1 ] 。すいえい教室はむずかしいでしょうか。」スミス「すいえいはたいへんですよ。はじめてならテニスのほうがいいかもしれません。私は去年仕事が終ってからテニス教室に通っていました。」キム「テニスは少しやったことがあります。去年のテスト教室では  [ 2 ] 。」スミス「正しいうちかたを習ったり、４にんで試合をしたりしました。楽しかったですよ。」キム「テニスがうまくなりそうですね。」スミス「ええ。でも、始まる時間に [ 3 ] 、れんしゅうのやりかたがわからなくてこまりますよ。」キム「だいじょうぶです。私の仕事はいつも５時に終わりますから。」スミス「 [ 4 ] 。じゃあ、時間に間に合いますね。,4
1. [ 1 ] には何を入れますか。 きめなかったんです きめないんです きめていないんです きめないと思うんです,4
2. [ 2 ] には何を入れますか。 何をしたことがありますか どんなことをするでしょう どんなことをしましたか 何をすると思いますか,4
3. [ 3 ] には何を入れますか。 おくれても おくれないで おくれるように おくれると,4
4. [ 4 ] には何を入れますか。 それはいいですね あれがいいですね それはたいへんですね あれがたいへんですね,4
私の町は、秋のおまつりで有名だ。このおまつりは、こめや野菜がたくさんできたことをよろこぶもので、毎年１０月に行われる。この日、町の男の人は水をあびて白い服を着る。そして、山の上の神社まで走る。いちばん先に神社についた人がいちばん強い男の人だ。いちばんになろうとして、みんな一生懸命走る。さいごのひとがじんじゃに着いてから、みんなでお酒を飲んで、特別な野菜料理を食べる。みんなたくさん食べるから、女の人は前の日の夜からねないで野菜料理を作る。おまつりの日には町じゅうの子どもたちがじんじゃに集まって、大人といっしょに楽しむ。歌やおどりが上手な子どもが、みんなの前で歌ったりおどったりする。この子どもたちは２か月前にえらばれて、毎日れんしゅうするので、歌もおどりもとてもりっぱだ。,4
5. おまつりのひに男の人は何をしますか。 神社までできるだけはやく走る。 白い服を着てから水をあびる。 走る前にみんなで飲んだり食べたりする。 ねないで野菜料理をたくさん作る。,4
6. おまつりのひに子どもは何をしますか。 じんじゃに集った子どもが大人といっしょにおどる。 歌やおどりが上手な子どもがえらばれる。 町じゅうの子どもが歌やおどりをれんしゅうする。 えらばれた子どもが歌ったりおどったりする。,4
7. この町では秋にどんなおまつりをしますか。 この町の女の子を強くするおまつり。 こめや野菜ができたことをよろこぶおつまり。 子どもの歌やおどりを上手にするためのおまつり。 みんなで特別な野菜料理を食べるためのおまつり。,4
田中さんとりーさんは友だちです。こんばん、田中さんの家でパーティーをします。今二人は田中さんの家で話しています。田中「そろそろパーティーのじゅんびをしましょう。」リー「私もてつだいます。みんな何時ごろ来るんですか。」田中「５時ごろ来ると言っていました。」りー「はじめに何をしますか。」田中「そうじは朝してしまいましたから、花をかざりましょう。さっき友だちに花をもらったんです。」リー「私は音楽のテープをたくさん持ってきました。みんなどんな音楽が好きですか。」田中「何でも好きですよ。でも、小林さんはしずかな 音楽が好きだと思います。にぎやかな音楽はあまり・・・。」リー 「そうですか。料理はどうですか。」田中「料理はまだぜんぜん作っていません。」リー「私の国の料理を作ってもいません。」田中「いいですね。 [ 1 ] 。おねがいします。れいぞうこにやさいと肉が [ 2 ]から、よかったら使ってください。」リー 「ありがとうこざいます。」,4
1. [ 1 ] には何を入れますか。 食べたがって 食べてみたいです 作ってあげます 作るつもりです,4
2. [ 2 ] には何を入れますか。 入れてしまいます 入れておきます 入ってみます 入っています,4
3. リーさんは田中さんの家に来てから何をしますか。 音楽のテープを買いに行きます。 田中さんに花を買います。 料理を作ります。 そうじをします。,4
4. 小林さんはどんな音楽が好きですか。 どんな音楽も好きではありません。 にぎやかな音楽が好きです。 しずかな音楽が好きです。 音楽は何でも好きです。,4
アンさん、こんにちは。お元気ですか。今も前と同じ会社で仕事をしていますか。毎日いそがしいですか。アンさんが、３月に国へ帰ってから、私の家は少しさびしくなりました。アンさんが使っていたへやは今はだれも使っていません。父も母もよくアンさんのことを話しています。私もアンさんにいただいたにんぎょうを見て楽しかったときのことを思い出しています。そしてアンさんに教えていただいたケーキをときどき作っています。おととい、アンさんといっしょに行ったこうえんへ高校の友だちと行きました。いろいろな花がさいていて、とてもきれいでした。そのときに友だちととった写真をいっしょに送ります。それでは、また手紙を書きます。 ５月７日さとうまりこ,4
5. アンさんは日本へ来る前、何をしていまいたか。 会社ではたらいていました。 店でケーキを作っていました。 にんぎょうを作っていました。 高校に通っていました。,4
6. 手紙といっしょに何の写真を送りますか。 まりこさんがとったアンさんの写真 まりこさんとりょうしんの写真 まりこさんと友だちの写真 まりこさんの高校の写真,4
学生 「アルバイトをしたいんですが。」店の人 「学生さんですか。」学生「はい、この近くの大学のりゅうがくせいです。日本語がまだよくできないので、日本語をあまり [ 1 ] 仕事はありますか。」店の人「おさらを洗う仕事なら日本語はあまり使いませんよ。それでいいですか。」学生 「はい、それでけっこうです。」店の人「１週間に何日できますか。」学生 「１週間に3日ぐらいできますが、火曜日、木曜日、土曜日に [ 2 ] 。」店の人「火、木、土ですか。日曜日はできませんか。」学生 「毎週月曜日の朝テストがあるので、 [ 3 ] が、昼間はだいじょうぶです。」店の人「じゃ、昼間だけでも来てください。火曜日は お休みなので、木曜日と土曜日の夜と日曜日の昼間、夕方５時ぐらいまでおねがいします。」学生「はい、わかりました。よろしくおねがいします。」,4
1. [ 1 ] には何をいれますか。 使いません 使ってはいけない 使わなくてもいい 使わなくてはいけない,4
2. [ 2 ] には何をいれますか。 しましょうか してあげませんか していただけませんか していただきませんか,4
3. [ 3 ] には何をいれますか。 しましょうか してあげませんか していただけませんか していただきませんか,4
4. この人はいつアルバイトをしますか。 木曜日と土曜日と日曜日の昼間にアルバイトをします。,4
 木曜日と土曜日の夜と、日曜日の昼間にアルバイトをします。 火曜日と木曜日の夜と、日曜日の昼間にアルバイトをします。 火曜日と木曜日の夜と、土曜日の昼間にアルバイトをします。,4
私は夏休みに日本人の友だちといっしょに友だちのいなかへ行きました。行くときは電車で行ったので、１２時間もかかりました。友だちの家族はみんな親切でした。おとうさんは車できれいなみずうみにつれて行ってくれました。みずうみには、魚をつっている人やふねに乗っている人がいました。でも、およいでいる人はいませんでした。友だちがふねに乗ろうといったので、ふねに乗りましたが、おちそうになって、ちょっとこわかったです。おかあさんが作ってくれた日本の料理はとてもおいしかったです。おかあさんに「日本の料理は色もおさらもとてもきれいですね。私はおさらが買いたいです。」というと、おかあさんがお店につれて行ってくれました。そこで、白くてまるいおさらを3まい買いました。このお店では、自分でもおさらやおちゃわんを作れると聞いたので、私もひとつ作りました。おさらを作るのはむずかしいので、小さいおちゃわんを作りました。帰りはひとりでひこうきに乗って帰ってきました。夏休みに友だちのいなかに行くことができて、ほんとうによかったです。,4
5. 夏休みに何をしましたか。 友だちをつれて国へ帰りました。 友だちといっしょにひこうきで旅行しました。 友だちのいなかで日本の料理を作りました。 友だちのいなかへ電車に乗ってあそびに行きました。,4
6. みずうみで何をしましたか。 およいだり、ふねに乗ったりしました。 ふねに乗りましたが、およぎませんでした。 ふねに乗りましたが、おちてしまいました。 魚をつったり、ふねに乗ったりしました。,4
7. お店で何をしましたか。 小さくてまるいおさらを作りました。 小さいおちゃわんをみっつ作りました。 白くてまるいおちゃわんを買いました。 白くてまるいおさらを3まい買いました。,4
アリさんの机の上に、このメモと本が置いてあります。,4
アリさん,4
アリさんから借りた本を置いておきます。ありがとうございました。,4
アリさんが借りたいと言っていた本も、一緒に置きます。重いので、今日は２冊しか持ってきませんでした。来週、ほかの３冊を持ってきます。,4
石川,4
1. 石川さんは、来週、何をすると言っていますか。 アリさんに本を２冊返します。 アリさんに本を３冊返します。 アリさんに本を２冊貸します。 アリさんに本を３冊貸します。,4
今年の夏、わたしは家族で山の中にあるホテルに泊まりました。,4
駅からホテルの近くのバス停まで、バスで２時間以上かかりました。バス停からホテルまでは、細い道を３０分近く歩きました。ホテルは小さくて古かったですが、中はとてもきれいでした。ホテルに着くと、息子は「テレビが見たい。」「ゲームがしたい。」と言いました。しかし、このホテルにはどちらもありません。それから、冷蔵庫もエアコンもありません。このホテルは便利ではありませんでしたが、山や湖でいろいろなことができました。,4
部屋に荷物を置いて窓を開けると、湖から涼しい風が入ってきました。少し休んでから、まだ明るかったので、散歩に出かけました。空気がおいしくて、景色も美しかったです。夜は、星がとてもきれいでした。ホテルにいる間は毎日、みんなで散歩をしたり、湖で泳いだり、虫をとったり、昼寝をしたりしました。,4
ホテルには１週間いました。わたしたちは「楽しかったね。こんな生活もたまにはいいね。」と話しながら、家に帰りました。,4
2. どんなホテルに泊まりましたか。 山の中の大きなホテル 古いが、中はきれいなホテル テレビやゲームが楽しめるホテル いろいろなものがあって、便利なホテル,4
3. 駅からホテルまでどうやって行きましたか。 駅から３０分バスに乗って、バス停から２時間以上歩きました。 駅から３０分バス停まで歩いて、バスに２時間以上乗りました。 駅から２時間近くバスに乗って、バス停から３０分以上歩きました。 駅から２時間以上バスに乗って、バス停から３０分近く歩きました。,4
4. ホテルに着いてから、何をしましたか。 部屋に行かないで、すぐに湖に行きました。 部屋に行って、夜までずっと休みました。 部屋でテレビを見てから、星を見に外へ出ました。 部屋で少し休んでから、散歩に行きました。,4
5. こんな生活とありますが、どんな生活ですか。 山で遊んだり、昼寝をしたりする生活 ゲームをしたり、虫をとったりする生活 散歩をしたり、テレビを見たりする生活 おいしいものを食べて、何もしない生活,4
おおぞら一日スポーツ教室,4
５月２９日（日）１０：００～１７：００,4
場所　あおぞら運動場,4
「あおぞら一日スポーツ教室」では、いろいろなスポーツのルールや、やり方を先生が教えます。みんなでスポーツを楽しみましょう。,4
スポーツ     時間                                     場所                 お金,4
ジョギング  １０：００~１２：００ 第１運動場     ただ,4
自転車       １３：３０~１７：００ 第１運動場     ただ,4
水泳           １０：００~１７：００ プール             ３００円,4
サッカー     １０：００~１７：００ 第２運動場     １００円,4
バスケットボール １０：００~１７：００ 体育館   １００円,4
＊注意：　自転車を借りる人は２００円かかります。,4
（１）　ジョギング、自転車、水泳：好きな時間に始めることができます。,4
（２）　サッカー、バスケットボール午前：　ルールや、やり方を先生が教えます。サッカーは第２運動場、バスケットボールは体育館に、１０：００までに来てください。,4
午後：　グループで試合をします。受付に１３：００までに来てください。,4
初めてサッカーやバスケットボールをする人は、ぜひ午前の教室から来てください。,4
1. 自転車を借りて乗りたい人は、いくら払わなければなりませんか。 ただ １００円 ２００円 ３００円,4
2. バスケットボールのルールや、やり方を習ってから試合に出たい人は、まずどうしなければなりませんか。 １０：００までに受付に行きます。 １０：００までに体育館に行きます。 １３：００までに受付に行きます。 １３：００までに体育館に行きます。,4
１９６４年の東京オリンピックのころから、日本の経済は早いスピードで発展し始めた。それと一緒に東京はごみがどんどん多くなってきました。みんながものを大切に使うより、捨てるほうがいいと思って何でも捨てるようになったからです。,4
東京の町のごみ置き場にはいろいろなものが捨てられています。まだ使えるテレビやステレオ、冷蔵庫や椅子などが捨ててあります。そのほか、家庭ではプラスチック製品をたくさん使っています。スーパーでは肉も果物もプラスチックに入れて売っています。ですから、それを毎日買うとプラスチックのごみが増えてしまいます。スーパーでの買い物は便利でいいのですが、これが困った問題です。若い人はコーラやジュースをよく飲みますが、飲んだ後の缶もごみになります。また、会社ではコピーやファクシミリを使うので、紙がたくさん捨てられます。,4
それで、東京にごみを捨てる場所がなくなって困っています。今までは、何も考えないですぐ捨てていました。しかし、新聞紙からはトイレットペーパーやノートを作ることができます。「このように」これからは使ったものをもう一度使うことを考えなければならないでしょう。日本は外国から石油・木材などたくさんの資源を輸入して、いろいろなものを作っています。一度使ったものをまた使えば、その資源を大切に使うことができるのです。,4
3. 東京では人々はどうしてそんなにたくさんゴミを捨てるのか。 東京にはゴミ捨て場がたくさんあって、捨てるのに便利だから。 プラスチック用品はゴミになるのがとても速いから。 経済の発展で生活がゆたかになって、物を大切にしないから。 店では売っている商品を不必要な紙で何度も包んでいるから。,4
4. 「このように」とあるが、どのようにすることか。 物を少なく作ること。 物をたくさん作ること。 使ったものをもう一度利用すること。 使った物をゴミ捨て場に捨てないこと。,4
5. 著者の考えに合うものはどれか。 資源の少ない日本では、市民達にゴミの捨て方をもう一度考え直してほしい。 東京のような都市では人が多いので、たくさんのゴミが出てもしかたがない。 品物にはできるだけ紙や袋などを使わないようにしてほしい。 外国から石油を輸入する一方、ゴミを外国へ輸出すればいい。,4
公園の入り口に、このお知らせがあります。,4
公園で遊ぶときの注意,4
＊公園が開いている時間は、午前６時から午後９時です。これ以外の時間は入れません。,4
＊自転車やオートバイは、公園の入り口にとめてください。中に入れてはいけません。,4
＊公園の中で、次のことをしてはいけません。,4
・ボールを使って遊ぶこと,4
・たばこを吸うこと,4
1. このお知らせから、公園についてわかることは何ですか。 午後１０時に公園に入ってもいいです。 入り口にオートバイをとめてはいけません。 サッカーの練習をしてはいけません。 たばこを吸ってもいいです。,4
これは、山田先生からトムさんに届いたメールです。,4
トムさん,4
明日（３０日）の約束ですが、会議に出なければならなくなりました。,4
それで、すみませんが、約束を３１日の午後３時に変えられませんか。,4
トムさんの都合がよければ、オフィスで待っています。,4
このメールを読んだら、返事をください。,4
山田,4
2. トムさんは、山田先生に何を知らせなければなりませんか。 約束を明日に変えられるかどうか 約束をあさってに変えられるかどうか トムさんの明日の午後の都合 トムさんのあさっての午前の都合,4
石田さんは、川下図書館で働いています。本について相談を受けたり、どこにどの本を置くのがいいか考えたりします。それから、図書館の新聞によい本の紹介文を書いたり、小さな子供たちに絵本を読んだりします。,4
3. 石田さんの仕事ではないものはどれですか。 相談に来た人に本について紹介します。 本を置く場所はどこがいいか、考えます。 新聞にのっている、よい本の紹介文をさがします。 小さな子供たちに、いろいろな絵本を読みます。,4
中学３年生のぼくはもうすぐ卒業です。１、２年生の時に学校に行かずに休んでばかりいました。でも、たくさんの友達が心配して家に来てくれました。その助けもあり、３年になってからはあまり休まずに毎日学校に通うようになりました。,4
１、２年生の勉強が分からなかった時に、「いっしょに勉強しよう」と言ってくれた友達もいました。おかげで、これからの仕事のことも決まりました。もう卒業まで残りが少ないですが、最後まで中学校の生活を楽しみたいと思います。,4
4. この人はこれからどうしますか。 卒業してから働きます。 卒業して高校に入ります。 学校をやめて仕事にがんばります。 会社に行かず、勉強をし続けます。,4
タイワンから日本に来て驚いたことは、どこでもタバコを吸う人がいることだ。それにタバコを吸う女性も多い。タバコの煙はとても臭いし、病気の原因にもなる。なぜ吸いたがるのか。日本の会社は忙しいし、競争も激しい。みんなが疲れを感じているから、その疲れを取りたがるのだろう。ほかにも、若者がタバコを吸うことをりっぱで、大人らしいと思っていることもあるし、タバコ店や自動販売機などの数が多く、買いやすいこともある。もし、買いにくくすれば吸う人が少しは減るのではないか。,4
5. 著者はタバコを吸うことについて、どう思っていますか。 これからもタバコを吸う人がだんだん増えていくだろう。 これからはタバコを吸う人が少しずつ減っていくだろう。 タバコを買う時間を少なくしてほしい。 タバコを売る自販機をなくしてほしい。,4
わたしの家から会社までちかてつでもバスでも行ける．バスは安いのだがのるところまでとおいし、ながい時間またなければならない。ちかてつはバスにくらべると高いが、駅はちかい。さいきんは運動のために天気のいい日だけはとおくまで歩い,4
てバスにのることにしている。,4
1. ただしいものはどれですか。 いつもバスにのる。 いつもちかてつにのる。 雨の日はバスにのらない。 雨の日はちかてつにのらない。,4
来週からしけんなので、勉強しようとしたが、うちはうるさい。それで、「しずかさではここがいちばん」と友だちが言うきっさてんへ行った。なるほどしずかだった。しかし、しずかすぎて、_______。」,4
2. _______　に入るものは、つぎのどれがいちばんいいですか。 よくねむれた。 ねむってしまった。 よく勉強できた。 勉強してしまった。,4
きのうわたしはタローを病院へつれていきました。タローは去年わたしが友だちからもらったかわいい子犬です。数日前からタローは元気がなく、食べ物もほとんど食べなくなりました。それでしんぱいだったので近くの動物病院へつれていったのです。病院でタローはちゅうしゃをされていたようになっていました。毎日くすりものませなければならないそうです。医者はそうすれば１週間ぐらいでよくなるだろうと言いました。タローはちゅうしゃもくすりもいやがっていましたが、わたしは医者のことばを聞いて少し安心しました。,4
3. タローのことを正しくせつめいしているのはどれですか。 友だちがタローをくれました。 友だちがタローをもらいました。 友だちにタローをあげました。 友だちにタローをくれました。,4
4. なぜ動物病院へ行きましたか。 タローがいたそうにないていたから。 わたしは元気がないタローがしんぱいだったから。 わたしは食べ物がほとんど食べられなくなったから。 タローがちゅうしゃやくすりをいやがっていたから。,4
5. 医者は何と言いましたか。 ちゅうしゃもくすりもいやがるだろうと言いました。 毎日くすりをのまさなければならないと言いました。 毎日病院へつれていかなければならないと言いました。 ちゅうしゃをしたのですぐによくなるだろうと言いました。,4
6. この人（「わたし」）のことを正しくせつめいしているのはどれですか。 数日前から食べ物がたべられなかった。 さいしょからしんぱいないだろうと思っていた。 はじめしんぱいだったがあとで少し安心した。 いたくてないていたが、１週間ぐらいでよくなった。,4
きのう母をおくりにくうこうへ行った。デッキで母がのったひこうきがとんでいくのをじっと見ていたら、国へ帰りたくなった。,4
1. この文からわかることはつぎのどれですか。 きのうこの人はおかあさんと国へ帰った。 きのうこの人のおかあさんはくうこうへこの人をおくりに来た。 きのうこの人とおかあさんはくうこうへひこうきを見に行った。 きのうこの人のおかあさんは国へ帰った。,4
田中さんは、びょういんでくすりをもらって家へ帰ってきた。そのくすりのふくろには「きょうから５日間、わすれずに朝晩のんでください。お茶といっしょにのまないでください。」と書いてあった。,4
2. 田中さんがしなければならないことはつぎのどれですか。 このくすりをお茶でのむ。 このくすりをびょういんでのむ。 このくすりをこれから５回のむ。 このくすりを１日に２回ずつのむ。,4
ヤンさん、９月１０日のお手紙、今日着きました。毎月月はじめに着くお手紙が今月は１０日をすぎても来ません。それで、日本語のべんきょうがいそがしいのか、病気をしたのかとむすめと話をしていました。,4
お手紙を読んでほんとうにびっくりしました。じこの後、すぐに病院でよくしらべたそうですが、ほんとうにもうだいじょぶなのですか。９月２２日にはしごとで東京へ行きます。その後であなたのアパートへ行きたいと思います。じこのこと、けがのようす、その後のことをもっと知りたいと思います。電話ではよくわかりませんでしたからね。そして、あなたの元気なかおが見たいです。ですから、その日のつごうはどうか、電話で知らせてください。夜ならいつでも家にいますから。,4
とにかく、雨の日にかさをさして、自動車にのることはもう二度としないでくださいね。では、２２ 日に会いましょう。おだいじに。９月１２ 日京都市 山田よし子,4
3. ヤンさんの手紙はいつ着きましたか。 ９月１日 ９月１０日 ９月１２日 ９月２２日,4
4. ヤンさんの手紙がおそくなったのはどうしてですか。 ヤンさんがじこでけがをしたからです。 ヤンさんがべんきょうでいそがしかったからです。 ヤンさんが病気だったからです。 ヤンさんがしごとで東京に行っていたからです。,4
5. ヤンさんはこの手紙を読んで、何をしますか。 山田さんに手紙を書きます。 山田さんの電話をまちます。 山田さんの手紙をまちます。 山田さんに電話をかけます。,4
わたしの町は１月と２月はとてもさむい。しかし３月になるとふゆはおわり、はるになる。昼のじかんもながくなり、とてもあたたかくなる。,4
6. どれがただしいですか。 わたしの町は、３月はさむくない。 わたしの町は、３月ははるではない。 わたしの町は、３月はあたたかくない。 わたしの町は、３月はひるがながくない。,4
日本に来てはじめての春、おもしろかったのは花見というしゅうかんです。もちろんわたしの国でも、花を見て、みんなで楽しみますが、日本のようにさくらという特別な花のための特別なしゅうかんはありません。,4
でも、いちばんおどろいたのは特別なしゅうかんがあることではなくて、三月の終わりごろから、四月のはじめまで、天気よほうやニュースでも花見について「とうきょうでは３０日ごろさきはじめます」、「きょう、さくらがさきました」、「つぎの土曜日が花見にいいですよ」などとおしえてくれることです。わたしも友だちといっしょに花見をしました。学校の近くのこうえんに行ったのですが、日本の花見では花を見るより、みんなで食べたり飲んだりしてにぎやかにさわぐほうが大事なようです。さわぐことならいつでもできるのに、どうしてほかの花のときはさわがないのでしょう。わたしは少しおかしいと思いました。,4
1. この人はどうして花見がおもしろかったのですか。 さくらをはじめて見たから。 日本の春のしゅうかんだから。 花を見てみんなでたのしむから。 特別な花のためのしゅうかんだから。,4
2. いちばんおどろいたことは何ですか。 特別な花のために特別なしゅうかんがあること 三月の終わりから、四月のはじめまでさくこと 天気よほうやニュースで花見について知らせること 花見についてみんながいろいろなことをいうこと,4
3. 「少しおかしいと思った」のはなぜですか。 友だちといっしょににぎやかに花見をするから。 自分の国では花を見るしゅんかんがないから。 さくらの花見のときだけにぎやかにさわぐから。 花がまださいていないのにさわいでいたから。,4
日本語のべんきょうをしたいが、昼間は仕事がいそがしくてじかんがない。うちに帰ってばんごはんを食べたあとやっと _______。,4
4. _______ に入れるものは、どれがいちばんいいですか。 ねてしまう いそがしくなる はたらいている べんきょうができる,4
今日は、朝から雨だった。いつもと同じ時間に家を出たが、会社に４０分も遅れてしまった。駅から一度家にもどったのだ。さいふをわすれたと思ったからだ。雨がひどくなっていて、たいへんだった。,4
家の中をさがしたが、さいふはどこにもなかった。着ていたコートのポケットに入っていたのだ。,4
5. この人はどうして会社に遅れたのですか。 コートを着ないで家を出たから。 さいふを家に忘れたと思って家にもどったから。 家を出るのがいつもより遅かったから。 ひどい雨で、電車がとちゅうで止まったから。,4
リー：　「電気をけしましょうか。」田中：　「ラジャさんが来ますから、そのままにしておきましょう。」リー：　「はい、そうします。」,4
6. リーさんはどうしますか。 電気をけしません。 電気をけします。 電気をつけます。 電気をつけません。,4
りーさん、お元気ですか。東京はだんだん暑くなってきました。今日は、急いでお知らせしなければならないことがあって、手紙を書いています。十日に仕事で大阪に行くことになって、空港にいけなくなってしまったのです。「１」、妹のよし子にかわりに迎えに行ってもらうことにしたので、すみませんが、妹の車でうちまで来てください。「２」は、私より運転がじょうずですから、安心してください。ふたりがうちにつくころには私も帰れるはずです。妹は、私とよくにていますし、りーさんの名前を書いた紙を持って立っていますかから、すぐ「３」と思います。では、十日の夜会いましょう。六月一日かず子りーさんへ,4
1. 「１」にはどんなことばを入れたらいいですか。 それで それまで それでは それほど,4
2. 「２」にはどんなことばを入れたらいいですか。 りーさん ふたり かず子 妹,4
3. 「３」にはどんなことばを入れたらいいですか。 来る わかる 行く 読む,4
4. この手紙からわかることはどれですか。 りーさんは、今東京にいます。 りーさんは、十日にかず子さんと空港で会います。 りーさんは、よし子さんと会ったことがありません。 りーさんは、空港からかず子さんのうちまで運転します。,4
夜となりの人のへやでへんな音がした。となりの人は今いないはずだ。どろぼうかもしれないと思った。こわかったがしんぱいでねられないのでそっと見に行った。けれどもだれもいなかった。まどが開いていて、そとから風が入っておとがしていた。あしたとなりのひとに気をつけるように言おう。,4
5. ただしいものはどれですか。 夜となりでどろぼうを見た。 どろぼうがまどをあけていた。 わたしはとなりの音でしんぱいになった。 となりの人はわたしに注意した。,4
林さんの子どもは学校でこんな手紙をもらってきました。お父さん・お母さん方へ１年生は金曜日にバスでどうぶつえんへ行きます。８時に学校の前にあつまってみんなで行きます。朝ごはんは家でかならず食べさせてきてください。飲み物を持たせてください。お金は待たせないでください。,4
6. つぎの中で、林さんの子どもが金曜日の朝しなければならないのはどれですか。 学校で朝ごはんを食べる。 お金を持っていく。 飲み物を持っていく。 ８時までにどうぶつえんに行く。,4
田中さんと林くんとでんきやへ行った。わたしはテレビを買い、田中さんは小さいなラジオとでんちを、林くんはステレオを買った。テレビとステレオはおもいので、うちまではこんでもらうことにした。「１」日、わたしがうちでまっていると、でんきやからステレオが来た。みせの人がまちがえたのだ。「２」は林くんのところへ行ってしまった。そこから「３」に来るまでもう三日待たなければならない。「４」はあやまっていた。,4
1. 「１」にはどんなことばを入れたらいいですか。 つぎの あしたの まえの きのうの,4
2. 「２」にはどんなことばを入れたらいいですか。 タジオ でんち ステレオ テレビ,4
3. 「３」にはどんなことばを入れたらいいですか。 わたしの家 林くんの家 田中さんの家 でんきや,4
4. 「４」にはどんなことばを入れたらいいですか。 わたし でんきや 林くん 田中さん,4
うちには５年まえから犬がいるが、先月からねこもいる。友達がくれたのだ。ねこは自分でさんぽしてくれるから、犬よりべんりなペットかもしれないと思いはじめた。,4
5. どれがただしいです。 この人はねこを友だちにあげた。 この人はねこを友だちに売った。 この人はねこを友だちからもらった。 この人はねこを友だちから買った。,4
先生　「どうしておそくなったんですか。」学生　「家にノートをわすれてとりに帰りました。そうしたら、いつものる電車におくれてしまいました。つぎの電車がなかなかきませんでした。」,4
6. ただしいものはどれですか。 学生はいつもと同じ時間に来ました。 学生はノートを持って来ませんでした。 学生はいつものる電車がきませんでした。 学生はいつものる電車にのりませんでした。,4
今から２０年くらい前に、山の近くに、新しい町がつくられることになりました。まず、そこにあった木を切って、広い道をつくりました。そして、新しい家をたくさん建てました。さいごに、学校や銀行や、ゆうびんきょくがつくられました。,4
今は、この町にたくさんの人が住んでいます。新しいし、とてもきれいな町だからです。しかし、こまったこともいろいろあります。山に近い町で、駅がとおいのです。いちばん近い駅まで、バスで３０分もかかります。そのバスも、朝、会社や学校に行く時間以外は、１時間に２本しかありません。車がないとせいかつするのがたいへんです。また、わかい家族がたくさん住んでいるので、子どもがたくさんいます。近くの中学校では、せいとが１２００人ぐらいもいて、たいへんだそうです。,4
1. この町はどんな町ですか。 むかしは山だったが、木を切って町をつくった。 わかい家族がたくさんいるので、子どもが多い。 むかしはわかい家族がいたが、今はあまりいない。 新しくて、きれいな町だが、ゆうびんきょくがない。,4
2. この町には、どんな問題がありますか。 山の近くなので、道がせまい。 学校や銀行はあるが、駅がとおい。 わかい家族が少ないのに、子どもが多い。 車がないとふべんなので、道がこんでいる。,4
3. この町のせつめいで正しいものはどれですか。 朝以外はバスが少ないので、車がひつようだ。 子どもが多いので、学校がにぎやかになっていい。 子どもが多いので、新しい町をつくることになった。 新しい町なので、学校や銀行やゆうびんきょくがない。,4
山川  「中田さん、新しい家を買ったそうですね。」中田  「ええ、「１」。前はバスと電車を使って１時間半かかりましたが、今は電車で４０分です。」山川  「そうですか。買い物にもべんりですか。」中田  「家のまわりにはあまりみせがないんですよ。駅まで１０分ぐらいですが、そこまで行けばいろいろな店があるんです。」山川「そうですか。でもあのへんには大きいこうえんがありますよね。あのこうえんにはスポーツをするところもありますか。」中田  「ええ。こうえんの中にはテニスコートやプールもあるんです。」山川  「いいですね。「２」わたしはこうえんの近くがいいと思いますよ。」,4
中田  「今度ぜひうちへあそびに来てください。」,4
4. 「１」にはどんなことばを入れたらいいですか。 前の家より会社に近くなりました 前の家ほど会社に近くなりました 前の家より会社からとおくなりました 前の家ほど会社からとおくなりました,4
5. 「２」にはどんなことばを入れたらいいですか。 買い物にべんりでも 買い物にふべんでも テニスコートがあっても テニスコートが近くても,4
きのうの夜山田さんがあそびに来た。いっしょにお茶を飲みながらしばらく旅行のはなしをした。友だちと話すのはたのしかったが、たくさんお茶を飲んだので、そのあとねむれなくなってこまった。,4
6. これを書いた人のきもちといちばんちかいのは、どれですか。 夜友だちと会うのはいやだ。 夜たくさんお茶を飲むのはよくない。 旅行のはなしをするのはつまらない。 友だちとはなしをしたくない。,4
伝言板月日 ９月１６日時間 １８：００伝言 かとうさんとすずきさんへさきに行って、きっさてんでまっています。,4
ヤンより,4
1. まっているのはだれですか。 すずきさんです かとうさんです ヤンさんです すずきさんとかとうさんです,4
よやくのかみのかきかたについて友達にきいた。黒のボールペンでかくそうだ。えんぴつで書いてはいけないらしい。漢字の名前とじゅうしょには読み方をつけることになっている。まちがえたときは消せないのでもう一度別のかみに書き直さなければならない。,4
2. ただしいものはどれですか。 黒のえんぴつで書いてもいい。 まちがえたら書いなおすしかない。 ボールペンで書くと消せないのでよくない。 やさしい漢字には読み方はいらない。,4
